bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,resblock_name,type
2,3,上地,北京,海淀,,南 北,2,精装 集中供暖 双卫生间,整租 · 上地西里二层三居 自住出租 随时入住采光好 无遮挡,40.039,3室2厅2卫,116.31783100000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2135934725586690048.html,137.0,15000,上地西里,整租
1,2,北大地,北京,丰台,,南 北,1,集中供暖,整租 · 丰台北大地电报局街家具家电齐全南北向两居,39.856662,2室1厅1卫,116.29229099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2101229402263126016.html,57.0,4500,电报局街,整租
1,1,燕莎,北京,朝阳,788.0,北,1,近地铁 精装 集中供暖,整租 · 远洋新干线 1室1厅 10500元,39.963231,1室1厅1卫,116.46615,https://m.lianjia.com/chuzu/bj/zufang/BJ2163171108206428160.html,56.0,10500,远洋新干线,整租
1,1,阜成门,北京,西城,886.0,东,1,近地铁 集中供暖 随时看房,南露园 1室1厅 5600元,39.930655,1室1厅1卫,116.34852099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2173622775712063488.html,43.0,5600,南露园,整租
1,2,和平里,北京,朝阳,779.0,东 南,1,近地铁 集中供暖,和平里东街15号院 2室1厅 6300元,39.957079,2室1厅1卫,116.431393,https://m.lianjia.com/chuzu/bj/zufang/BJ2158698783390056448.html,56.0,6300,和平里东街15号院,整租
1,2,奥林匹克公园,北京,朝阳,1139.0,南 北,2,精装 随时看房,整租 · 澳林春天四期 南北通透精装两居室 距奥森一路之隔,40.01826,2室2厅1卫,116.38072700000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2158677644206948352.html,111.0,12000,澳林春天四期,整租
1,2,顺义城,北京,顺义,744.0,南 北,1,近地铁 集中供暖 随时看房,整租 · 义宾北区 2室1厅 3600元,40.139222,2室1厅1卫,116.65526499999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2169945348712169472.html,65.0,3600,义宾北区,整租
3,3,农展馆,北京,朝阳,579.0,西南 东北,2,近地铁 集中供暖 随时看房,九号公寓  精装修 三居室 通透 人车分流,39.945153000000005,3室2厅3卫,116.48048999999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2160741344963215360.html,272.0,32000,九号公寓,整租
1,2,玉桥,北京,通州,,南 北,1,随时看房,京艺天朗雅园 2室1厅 5000元,39.896165,2室1厅1卫,116.695318,https://m.lianjia.com/chuzu/bj/zufang/BJ2139056799524069376.html,89.0,5000,京艺天朗雅园,整租
1,1,亦庄,北京,亦庄开发区,204.0,西,1,近地铁 集中供暖 随时看房,林肯公园 2房间1卫 5200元,39.810115,2房间1卫,116.497474,https://m.lianjia.com/chuzu/bj/zufang/BJ2163171843946070016.html,49.0,5200,林肯公园,整租
1,2,蒲黄榆,北京,丰台,401.0,南 北,1,近地铁 集中供暖 随时看房,蒲安西里 2室1厅 5500元,39.870396,2室1厅1卫,116.42274599999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2191940599660421120.html,62.0,5500,蒲安西里,整租
1,2,首都机场,北京,朝阳,,南 北,1,集中供暖,南平里 2室1厅 4000元,40.051164,2室1厅1卫,116.60503500000002,https://m.lianjia.com/chuzu/bj/zufang/BJ2194002345753583616.html,59.0,4000,南平里,整租
1,1,广渠门,北京,朝阳,467.0,北,1,近地铁 精装 集中供暖,整租 · 保利蔷薇 1室1厅 6600元,39.89667,1室1厅1卫,116.442531,https://m.lianjia.com/chuzu/bj/zufang/BJ2113028646007472128.html,49.0,6600,保利蔷薇,整租
1,2,和平里,北京,朝阳,314.0,南,1,近地铁 精装 集中供暖 随时看房,整租 · 和平街十四区 2室1厅 8000元,39.966931,2室1厅1卫,116.43379099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2173091103488876544.html,56.0,8000,和平街十四区,整租
1,1,六铺炕,北京,西城,850.0,南 北,1,近地铁 新上 随时看房,德胜门，六铺炕，正规一室一厅，干净整洁,39.95917,1室1厅1卫,116.387037,https://m.lianjia.com/chuzu/bj/zufang/BJ2197061036543049728.html,51.0,6500,教场口6号院,整租
1,2,北京南站,北京,丰台,826.0,南 北,1,近地铁 集中供暖,翠林三里 2室1厅 5500元,39.863807,2室1厅1卫,116.374008,https://m.lianjia.com/chuzu/bj/zufang/BJ2136006039022346240.html,62.0,5500,翠林三里,整租
1,1,双榆树,北京,海淀,425.0,南 北,1,近地铁 精装 集中供暖 新上 随时看房,整租 ·  精装南向一居室，第一次出租，格局方正明亮，干净整洁,39.977829,1室1厅1卫,116.329472,https://m.lianjia.com/chuzu/bj/zufang/BJ2196141877815164928.html,37.0,6500,双榆树北里,整租
2,4,大兴其它,北京,大兴,,南 北,2,集中供暖,格林云墅 4室2厅 4500元,39.714557,4室2厅2卫,116.40794299999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2135444498372116480.html,138.0,4500,格林云墅,整租
1,3,长阳,北京,房山,,南 北,1,精装 集中供暖 随时看房,整租 · 首创新悦都 3室1厅 4000元,39.778845000000004,3室1厅1卫,116.192392,https://m.lianjia.com/chuzu/bj/zufang/BJ2163171600340623360.html,88.0,4000,首创新悦都,整租
1,3,小西天,北京,海淀,,南 西,2,精装 集中供暖,整租 · 红联北村 3室2厅 9500元,39.960581,3室2厅1卫,116.365812,https://m.lianjia.com/chuzu/bj/zufang/BJ2191798570435485696.html,84.0,9500,红联北村,整租
1,2,清河,北京,海淀,,南 北,1,集中供暖 随时看房,整租 ·   宝盛里正规两居室 拎包入住 随时可看,40.042102,2室1厅1卫,116.37555,https://m.lianjia.com/chuzu/bj/zufang/BJ2178698565135122432.html,72.0,5700,宝盛里,整租
1,2,滨河西区,北京,门头沟,,南 北,2,新上 随时看房,倚山嘉园 2室2厅 3000元,39.934504,2室2厅1卫,116.119651,https://m.lianjia.com/chuzu/bj/zufang/BJ2163164671182643200.html,100.0,3000,倚山嘉园,整租
1,1,马家堡,北京,丰台,2.0,北,0,近地铁 集中供暖 随时看房,整租 · 地铁4号线公益西桥站房屋 业主诚心出租,39.842419,1房间1卫,116.37785,https://m.lianjia.com/chuzu/bj/zufang/BJ2152780715672993792.html,54.0,5200,东亚三环,整租
1,2,蒲黄榆,北京,丰台,421.0,西 北,1,近地铁 精装 集中供暖 随时看房,整租 · 刘家窑东里精装修两居室，诚心出租，看房方便,39.867647999999996,2室1厅1卫,116.426617,https://m.lianjia.com/chuzu/bj/zufang/BJ2155592667436679168.html,62.0,5800,刘家窑东里,整租
1,2,回龙观,北京,昌平,652.0,南 北,1,近地铁 新上,整租 · 龙回苑 2室1厅 6000元,40.093821000000005,2室1厅1卫,116.351869,https://m.lianjia.com/chuzu/bj/zufang/BJ2196802514400321536.html,155.0,6000,龙回苑,整租
1,2,阜成门,北京,西城,3.0,东 西,1,近地铁 集中供暖 随时看房,整租 ·   展览馆路，干净便宜两居，楼层低，适合一家人,39.931197,2室1厅1卫,116.35133700000002,https://m.lianjia.com/chuzu/bj/zufang/BJ2169280174947319808.html,65.0,7500,展览路,整租
1,2,北大地,北京,丰台,,东 南 西,1,精装 集中供暖 随时看房,整租 ·   北大地福顺里正规两居室看房随时，拎包入住,39.853268,2室1厅1卫,116.287131,https://m.lianjia.com/chuzu/bj/zufang/BJ2164344463600648192.html,82.0,6000,福顺里,整租
1,3,建国门内,北京,东城,375.0,东 西,1,近地铁 集中供暖 随时看房,东堂子胡同 3室1厅 11000元,39.920429,3室1厅1卫,116.43228700000002,https://m.lianjia.com/chuzu/bj/zufang/BJ2148583357431693312.html,67.0,11000,东堂子胡同,整租
2,3,北七家,北京,昌平,,南 北,2,集中供暖 双卫生间 随时看房,整租 · 北亚花园 三室两厅 家具家电齐全 看房随时 5000元,40.135622999999995,3室2厅2卫,116.42841100000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2157857597712515072.html,130.0,4800,北亚花园,整租
1,3,滨河西区,北京,门头沟,,南 北,1,集中供暖 新上,整租 · 绮霞苑 3室1厅 5500元,39.939762,3室1厅1卫,116.12196399999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2191780242442420224.html,117.0,5500,绮霞苑,整租
2,3,丰台其它,北京,丰台,496.0,南 北,1,近地铁 精装 集中供暖 双卫生间,整租 · 丰台区西山甲一号 精装空房三居两卫 看房提前约,39.866759,3室1厅2卫,116.19306599999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2148485351436451840.html,115.0,7500,西山甲一号,整租
3,4,亦庄,北京,亦庄开发区,783.0,南 北,2,集中供暖,整租 · 境界 4室2厅 20000元,39.802479999999996,4室2厅3卫,116.49228799999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2125935984729669632.html,211.0,20000,境界,整租
1,3,良乡,北京,房山,,南 北,1,精装 集中供暖,整租 ·   文化路社区 四层 三居 业主诚租,39.741485,3室1厅1卫,116.150848,https://m.lianjia.com/chuzu/bj/zufang/BJ2165692920299266048.html,68.0,4000,文化路社区,整租
1,2,高米店南,北京,大兴,,南 北,1,精装 集中供暖,整租 ·   金地仰山 自如装修两居 精装全齐 拎包入住随时看房,39.770087,2室1厅1卫,116.318055,https://m.lianjia.com/chuzu/bj/zufang/BJ2191926611387875328.html,87.0,5200,金地仰山,整租
1,1,劲松,北京,朝阳,136.0,北,0,近地铁 随时看房,富顿办公开间  劲松地铁口  诚意出租,39.891382,1室0厅1卫,116.469439,https://m.lianjia.com/chuzu/bj/zufang/BJ2171053168409190400.html,38.0,6200,富顿,整租
1,2,马甸,北京,朝阳,474.0,南,1,近地铁 集中供暖 新上,整租 · 裕中西里 2室1厅 7500元,39.978742,2室1厅1卫,116.39145,https://m.lianjia.com/chuzu/bj/zufang/BJ2197673494677037056.html,50.0,7500,裕中西里,整租
1,2,小西天,北京,海淀,807.0,南,1,近地铁 集中供暖 随时看房,志强北园 2室1厅 4200元,39.958962,2室1厅1卫,116.372382,https://m.lianjia.com/chuzu/bj/zufang/BJ2163792109013049344.html,53.0,4200,志强北园,整租
1,1,东直门,北京,朝阳,604.0,南,1,近地铁 集中供暖 新上,万国城MOMA 1室1厅 15000元,39.954789,1室1厅1卫,116.44485700000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2195542097870987264.html,91.0,15000,万国城MOMA,整租
1,2,常营,北京,朝阳,469.0,南 北,1,近地铁 新上,北辰福第二号院 2室1厅 8000元,39.936064,2室1厅1卫,116.608355,https://m.lianjia.com/chuzu/bj/zufang/BJ2193270512208322560.html,87.0,8000,北辰福第二号院,整租
1,1,欢乐谷,北京,朝阳,241.0,西,1,近地铁 集中供暖 新上,整租 ·   华侨城诚意出租一居室，看房方便，随时约看,39.874885,1室1厅1卫,116.50944799999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2194745422953070592.html,64.0,7200,北京华侨城1号院,整租
1,1,九棵树(家乐福),北京,通州,672.0,南,1,近地铁 集中供暖,整租 · 蓝调沙龙东区 1室1厅 4300元,39.8932,1室1厅1卫,116.65810400000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2193471902092640256.html,61.0,4300,蓝调沙龙东区,整租
1,2,良乡,北京,房山,,南 北,1,集中供暖 随时看房,整租 ·   中楼层 两居室 家具家电齐全，可随时入住,39.742294,2室1厅1卫,116.15082,https://m.lianjia.com/chuzu/bj/zufang/BJ2164457693132365824.html,59.0,2200,北关东路社区,整租
2,2,马家堡,北京,丰台,804.0,南,1,近地铁 集中供暖,蓝光云鼎 3房间2卫 9000元 复式,39.841378999999996,3房间2卫,116.385769,https://m.lianjia.com/chuzu/bj/zufang/BJ2138420316601589760.html,54.0,9000,蓝光云鼎,整租
1,2,劲松,北京,朝阳,160.0,南 西,1,近地铁 精装 集中供暖 随时看房,整租 ·   劲松精装两居    新装修木地板,39.887679999999996,2室1厅1卫,116.47206399999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2166584132807958528.html,62.0,6500,农光里,整租
1,2,华威桥,北京,朝阳,724.0,东 西,1,近地铁 精装 集中供暖 随时看房,整租 · 南新园小区板楼东西通透两居室，精装修，随时能住,39.874867,2室1厅1卫,116.481385,https://m.lianjia.com/chuzu/bj/zufang/BJ2090958140790284288.html,69.0,6200,南新园,整租
1,3,石佛营,北京,朝阳,,西北,1,集中供暖 随时看房,整租 · 日月东华 3室1厅 9000元,39.938707,3室1厅1卫,116.511523,https://m.lianjia.com/chuzu/bj/zufang/BJ2150655489493975040.html,122.0,9000,日月东华,整租
1,2,皂君庙,北京,海淀,,南 北,1,精装 集中供暖,整租 · 皂君庙14号院精装两居室 看房方便 拎包入住,39.966944,2室1厅1卫,116.344572,https://m.lianjia.com/chuzu/bj/zufang/BJ2136763408177954816.html,75.0,9000,皂君庙14号院,整租
2,3,五棵松,北京,海淀,1036.0,南 北,1,精装 集中供暖 双卫生间 随时看房,整租 · 紫金长安 3室1厅 22000元,39.923448,3室1厅2卫,116.289102,https://m.lianjia.com/chuzu/bj/zufang/BJ2127279550584340480.html,159.0,22000,紫金长安,整租
1,1,六铺炕,北京,西城,,东,1,集中供暖,盛晖嘉园 1室1厅 7800元,39.965854,1室1厅1卫,116.38860600000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2166359427450404864.html,62.0,7800,盛晖嘉园,整租
1,1,管庄,北京,朝阳,568.0,南,1,近地铁 精装 集中供暖 随时看房,整租 ·   管庄地铁 集中供暖 拎包入住 看房方便,39.919667,1室1厅1卫,116.603501,https://m.lianjia.com/chuzu/bj/zufang/BJ2153545642000261120.html,55.0,4700,京通苑,整租
1,1,临河里,北京,通州,,南,1,集中供暖 随时看房,久居雅园正规南向一居室  看房随时,39.875612,1室1厅1卫,116.676119,https://m.lianjia.com/chuzu/bj/zufang/BJ2190493835237531648.html,67.0,3800,久居雅园,整租
1,1,黄村中,北京,大兴,331.0,北,0,近地铁 集中供暖,清澄名苑北区 1室0厅 3700元,39.744008,1室0厅1卫,116.334907,https://m.lianjia.com/chuzu/bj/zufang/BJ2163605070468890624.html,47.0,3700,清澄名苑北区,整租
1,3,顺义城,北京,顺义,,南 北,1,精装 集中供暖,整租 · 石园南区，精装3居，拎包入住，业主诚租,40.113345,3室1厅1卫,116.66884099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2105049156149592064.html,100.0,4000,石园南区,整租
5,4,工体,北京,朝阳,712.0,南 北,2,近地铁 精装 集中供暖,整租 · 海晟名苑南区高楼层南北通透四居,39.943870000000004,4室2厅5卫,116.447783,https://m.lianjia.com/chuzu/bj/zufang/BJ2151190663155425280.html,243.0,42000,海晟名苑南区,整租
1,2,鲁谷,北京,石景山,636.0,西北,1,近地铁 集中供暖 新上 随时看房,整租 · 远景阁 明厨明卫两居室出租 看房随时,39.906426,2室1厅1卫,116.24700800000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2196131550188273664.html,101.0,8000,远洋山水,整租
1,3,李桥,北京,顺义,,南 北,1,随时看房,整租 · 樱花园一区三居室，双卧朝南&amp;middot;&amp;middot;,40.031531,3室1厅1卫,116.636725,https://m.lianjia.com/chuzu/bj/zufang/BJ2116680641666875392.html,103.0,3000,樱花园一区,整租
1,2,九棵树(家乐福),北京,通州,,南 北,2,集中供暖 随时看房,靓景明居 2室2厅 5200元,39.889841,2室2厅1卫,116.643924,https://m.lianjia.com/chuzu/bj/zufang/BJ2173603411516194816.html,109.0,5200,靓景明居,整租
1,2,军博,北京,海淀,437.0,南 北,1,近地铁 集中供暖,水科院 2室1厅 7200元,39.915591,2室1厅1卫,116.33775200000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2115183990075039744.html,56.0,7200,水科院,整租
0,1,中关村,北京,海淀,,西,1,,世纪科贸大厦 1室1厅 15000元,39.990459,1室1厅0卫,116.340636,https://m.lianjia.com/chuzu/bj/zufang/BJ2193334276551360512.html,80.0,15000,世纪科贸大厦,整租
1,3,顺义城,北京,顺义,,南 北,1,集中供暖 随时看房,整租 ·   裕龙四区，正规三居室，可拎包入住,40.127539,3室1厅1卫,116.678491,https://m.lianjia.com/chuzu/bj/zufang/BJ2171703075251683328.html,106.0,5000,裕龙四区,整租
1,3,东关,北京,昌平,,南 北,1,集中供暖 随时看房,整租 · 京科苑 南北通透三居室 生活所需齐全 随时看房,40.216336,3室1厅1卫,116.25421200000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2133196810284433408.html,106.0,4700,京科苑,整租
2,3,奥林匹克公园,北京,朝阳,295.0,西南,2,近地铁 精装 双卫生间 随时看房,整租 · 天畅园 3室2厅 17000元,40.03926,3室2厅2卫,116.42262099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2085246104190066688.html,183.0,17000,天畅园,整租
1,1,良乡,北京,房山,505.0,北,1,近地铁 集中供暖 随时看房,整租 · 近地铁   出行方便     家具齐全 跃层,39.728172,2房间1卫,116.175752,https://m.lianjia.com/chuzu/bj/zufang/BJ2146886394847428608.html,31.0,2600,旭辉E天地,整租
3,2,工体,北京,朝阳,821.0,东北,1,近地铁 精装 集中供暖 随时看房,整租 · 屯三里 3房间3卫 30000元 跃层,39.94065,3房间3卫,116.451076,https://m.lianjia.com/chuzu/bj/zufang/BJ2148294161931960320.html,88.0,30000,屯三里,整租
1,2,长阳,北京,房山,353.0,南 西,1,近地铁 集中供暖,首开熙悦广场 3房间1卫 5000元,39.767727,3房间1卫,116.21711,https://m.lianjia.com/chuzu/bj/zufang/BJ2091965637055488000.html,78.0,5000,首开熙悦广场,整租
1,1,杨庄,北京,石景山,1044.0,东,1,近地铁 集中供暖 随时看房,整租 · 华信大厦宿舍 1室1厅 4000元,39.927906,1室1厅1卫,116.19558400000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2126623791126945792.html,49.0,4000,华信大厦宿舍,整租
1,1,广安门,北京,西城,681.0,西,0,近地铁 集中供暖 随时看房,整租 ·   荣丰复式单层出租 独立厨卫 地铁7号线达官营,39.900529,1室0厅1卫,116.343245,https://m.lianjia.com/chuzu/bj/zufang/BJ2181123837788700672.html,38.0,4000,荣丰2008,整租
2,3,常营,北京,朝阳,714.0,南 北,2,精装 集中供暖 双卫生间,整租 · 万象新天天际高尔夫 3室2厅 13000元,39.937451,3室2厅2卫,116.600168,https://m.lianjia.com/chuzu/bj/zufang/BJ2192589485777362944.html,169.0,13000,万象新天天际高尔夫,整租
1,3,劲松,北京,朝阳,717.0,西北,1,近地铁 精装 集中供暖 随时看房,整租 · 劲松九区 户型方正三居室 精装修 随时入住,39.893046000000005,3室1厅1卫,116.452221,https://m.lianjia.com/chuzu/bj/zufang/BJ2157910718924455936.html,74.0,8000,劲松九区,整租
1,1,白纸坊,北京,西城,,东 南,1,精装 新上,整租 · 恬心家园 1室1厅 6000元,39.884305,1室1厅1卫,116.363739,https://m.lianjia.com/chuzu/bj/zufang/BJ2197807644197265408.html,64.0,6000,恬心家园,整租
2,2,酒仙桥,北京,朝阳,478.0,南 北,1,近地铁 精装 集中供暖 双卫生间,整租 · 阳光上东四期安徒生花园高层观景房,39.97146,2室1厅2卫,116.490525,https://m.lianjia.com/chuzu/bj/zufang/BJ2163613717261467648.html,169.0,22000,阳光上东,整租
1,1,亚运村,北京,朝阳,188.0,北,1,近地铁 集中供暖 随时看房,大屯里小区 1室1厅 7500元,40.014025,1室1厅1卫,116.42276100000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2158387570311446528.html,71.0,7500,大屯里小区,整租
1,1,天宫院,北京,大兴,478.0,西,1,近地铁 集中供暖 随时看房,熙兆大厦 2房间1卫 3700元,39.680682,2房间1卫,116.325616,https://m.lianjia.com/chuzu/bj/zufang/BJ2169942578148425728.html,47.0,3700,熙兆大厦,整租
1,1,亦庄,北京,亦庄开发区,1036.0,东,1,近地铁 集中供暖 随时看房,东晶国际 1室1厅 4300元,39.805889,1室1厅1卫,116.500382,https://m.lianjia.com/chuzu/bj/zufang/BJ2191913851333640192.html,50.0,4300,东晶国际,整租
1,1,清河,北京,海淀,853.0,南,1,近地铁 精装 随时看房,整租 ·   高巢小区装修温馨的开间，随时入住，靠谱出租,40.036611,1室1厅1卫,116.36498700000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2169431353811009536.html,52.0,5200,高巢,整租
1,1,八角,北京,石景山,1018.0,南,1,近地铁 集中供暖 随时看房,八角北路 1室1厅 4000元,39.921408,1室1厅1卫,116.203052,https://m.lianjia.com/chuzu/bj/zufang/BJ2192769518332821504.html,37.0,4000,八角北路,整租
1,2,蒲黄榆,北京,丰台,320.0,南,1,近地铁 集中供暖 随时看房,整租 · 刘家窑南里 2室1厅 5200元,39.867391999999995,2室1厅1卫,116.42331200000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2163171728745046016.html,50.0,5200,刘家窑南里,整租
1,2,和平里,北京,朝阳,642.0,南,2,近地铁 集中供暖,东土城路九号院简装两居室格局方正采光好,39.958894,2室2厅1卫,116.43823,https://m.lianjia.com/chuzu/bj/zufang/BJ2179421473855512576.html,79.0,8500,东土城路9号院,整租
1,1,果园,北京,通州,1144.0,北,1,精装 集中供暖 随时看房,整租 · 巴克寓所 1室1厅 4500元,39.893536,1室1厅1卫,116.645523,https://m.lianjia.com/chuzu/bj/zufang/BJ2192604424361754624.html,65.0,4500,巴克寓所,整租
1,1,亚运村,北京,朝阳,126.0,南,1,近地铁 集中供暖,整租 · 慧忠里 1室1厅 6200元,40.003413,1室1厅1卫,116.40926599999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2193222832903954432.html,46.0,6200,慧忠里,整租
1,2,马家堡,北京,丰台,940.0,南 北,1,近地铁 集中供暖 随时看房,整租 · 西马金润一区 2室1厅 5300元,39.843590999999996,2室1厅1卫,116.391411,https://m.lianjia.com/chuzu/bj/zufang/BJ2164211250274779136.html,76.0,5300,西马金润一区,整租
2,4,天通苑,北京,昌平,,南 北,3,精装 集中供暖 双卫生间 随时看房,整租 · 天通苑北三区 4室3厅 10200元 跃层,40.082372,4室3厅2卫,116.43934099999998,https://m.lianjia.com/chuzu/bj/zufang/BJ2160647169424490496.html,108.0,10200,天通苑北三区,整租
1,2,广安门,北京,西城,,南 北,1,精装 集中供暖,整租 · 小马厂西里 2室1厅 6600元,39.90287,2室1厅1卫,116.346521,https://m.lianjia.com/chuzu/bj/zufang/BJ2171522831362293760.html,62.0,6600,小马厂西里,整租
2,2,滨河西区,北京,门头沟,,南,2,集中供暖,华润悦景湾 4房间2卫 4000元,39.942252,4房间2卫,116.121955,https://m.lianjia.com/chuzu/bj/zufang/BJ2166672584320753664.html,68.0,4000,华润悦景湾,整租
1,2,清河,北京,海淀,231.0,南 北,1,近地铁 集中供暖 随时看房,整租 ·   永泰庄附近精装修两居室，随时可看，可拎包入住,40.040209000000004,2室1厅1卫,116.36713700000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2193370079566241792.html,58.0,5800,永泰东里,整租
1,1,北关,北京,通州,,南,1,集中供暖 新上 随时看房,整租 · 新北京中心 2房间1卫 5200元,39.924748,2房间1卫,116.664666,https://m.lianjia.com/chuzu/bj/zufang/BJ2197761679758983168.html,44.0,5200,新北京中心,整租
2,3,豆各庄,北京,朝阳,,东 南 北,2,双卫生间 随时看房,整租 ·  明厨明卫 中间层 不临街大三居,39.87005,3室2厅2卫,116.58516100000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2191245145360572416.html,130.0,7000,万科青青家园,整租
1,2,田村,北京,海淀,251.0,南 北,1,近地铁 精装 集中供暖,整租 ·   西木小区  南北通透   两居室,39.939056,2室1厅1卫,116.27874399999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2191714160478257152.html,55.0,5900,西木小区,整租
1,1,东关,北京,昌平,396.0,南 北,2,精装 集中供暖 新上,整租 ·   果岭小镇正规一居，一层带院，拎包入住 错层,40.229588,1室2厅1卫,116.272241,https://m.lianjia.com/chuzu/bj/zufang/BJ2197713387918729216.html,69.0,4500,果岭小镇,整租
2,3,回龙观,北京,昌平,153.0,南 北,1,近地铁 新上,田园风光雅苑 3室1厅 8500元,40.093976,3室1厅2卫,116.35699,https://m.lianjia.com/chuzu/bj/zufang/BJ2196135584060145664.html,125.0,8500,田园风光雅苑,整租
1,1,杨庄,北京,石景山,1148.0,北,0,近地铁 集中供暖 新上 随时看房,西现代城 1室0厅 3800元,39.931247,1室0厅1卫,116.19629199999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2197084643789389824.html,43.0,3800,西现代城,整租
2,3,西罗园,北京,丰台,1019.0,南 北,2,近地铁 集中供暖,祥瑞苑 3室2厅 9000元,39.860193,3室2厅2卫,116.399293,https://m.lianjia.com/chuzu/bj/zufang/BJ2147020632104648704.html,133.0,9000,祥瑞苑,整租
1,2,管庄,北京,朝阳,1053.0,南 北,1,精装 集中供暖 随时看房,整租 · 管庄西里 2室1厅 5200元,39.921447,2室1厅1卫,116.594761,https://m.lianjia.com/chuzu/bj/zufang/BJ2161599387917361152.html,62.0,5200,管庄西里,整租
1,2,苹果园,北京,石景山,434.0,南 北,1,近地铁 精装 集中供暖 随时看房,整租 · 金顶街南北通透两居室，干净整洁，全齐，拎包入住,39.932982,2室1厅1卫,116.176791,https://m.lianjia.com/chuzu/bj/zufang/BJ2164531693548216320.html,72.0,4600,金顶街四区,整租
1,2,果园,北京,通州,348.0,南 北,1,近地铁 集中供暖 新上 随时看房,整租 · 达富苑 2室1厅 4900元,39.900279,2室1厅1卫,116.656342,https://m.lianjia.com/chuzu/bj/zufang/BJ2197685537622458368.html,98.0,4900,达富苑,整租
1,3,长阳,北京,房山,,南 北,2,精装 集中供暖 随时看房,整租 ·   金地朗悦四期 89平的南北三居室,39.744078,3室2厅1卫,116.19686499999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2133728780093759488.html,90.0,4300,金地朗悦润园,整租
2,1,长阳,北京,房山,769.0,东,1,近地铁 集中供暖 随时看房,五和万科长阳天地 2房间2卫 3200元,39.773936,2房间2卫,116.19402099999999,https://m.lianjia.com/chuzu/bj/zufang/BJ2157941347217047552.html,46.0,3200,五和万科长阳天地,整租
2,3,双井,北京,朝阳,792.0,南 北,2,近地铁 精装 集中供暖 双卫生间,整租 ·   三环边 世桥国贸 大三居 随时起租,39.904803,3室2厅2卫,116.469718,https://m.lianjia.com/chuzu/bj/zufang/BJ2191321307260657664.html,148.0,18000,世桥国贸,整租
2,3,鲁谷,北京,石景山,636.0,南 北,2,近地铁 集中供暖,远洋山水 3室2厅 14000元,39.906426,3室2厅2卫,116.24700800000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2172485360922402816.html,150.0,14000,远洋山水,整租
1,2,马甸,北京,朝阳,,南 北,1,集中供暖,整租 ·   马甸新风北里双秀公园低楼层2居,39.970874,2室1厅1卫,116.381307,https://m.lianjia.com/chuzu/bj/zufang/BJ2178854157287694336.html,59.0,7200,新风北里,整租
2,2,大兴开发区,北京,大兴,,东南,1,精装 集中供暖 双卫生间,整租 · 泰中花园 2室1厅 5000元,39.768357,2室1厅2卫,116.35356100000001,https://m.lianjia.com/chuzu/bj/zufang/BJ2191914548201013248.html,105.0,5000,泰中花园,整租
1,2,卢沟桥,北京,丰台,,南,1,随时看房,整租 · 城北路小两居 随时可入住 看房方便,39.864783,2室1厅1卫,116.227175,https://m.lianjia.com/chuzu/bj/zufang/BJ2075371043165306880.html,53.0,3000,卢沟桥城北路,整租
1,1,亦庄,北京,亦庄开发区,589.0,南,0,近地铁 集中供暖 随时看房,锋创科技园 1房间1卫 4000元,39.787887,1房间1卫,116.574931,https://m.lianjia.com/chuzu/bj/zufang/BJ2095460345400262656.html,55.0,4000,锋创科技园,整租
